Periodo,ID,Especialidad del momento,Codigo curso,Nombre curso,Nota
201410,564,INGI,ING6570,SEMINARIO DE TITULACION,4.0
201410,761,INGI,ING5120,SIMULACION,5.6
201410,761,INGI,ING5210,TERMOTECNIA,5.3
201410,761,INGI,ING6530,MARKETING,5.8
201410,837,INGI,ING4130,BASES DE DATOS APLICADAS,4.3
201410,837,INGI,ING5110,PROCESOS DE MANUFACTURA,4.6
201410,837,INGI,ING6110,GESTION ESTRATEGICA,5.6
201410,837,INGI,ING6570,SEMINARIO DE TITULACION,4.0
201410,837,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.3
201410,477,INGI,ICE4230,CONVERSION DE ENERGIA,4.3
201410,477,INGI,ING5210,TERMOTECNIA,5.3
201410,477,INGI,ING6110,GESTION ESTRATEGICA,3.9
201410,362,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,362,INGI,ING4530,MODELOS ESTOCASTICOS,4.0
201410,362,INGI,ING5210,TERMOTECNIA,5.3
201410,362,INGI,ING5530,FINANZAS,4.1
201410,362,INGI,ING6530,MARKETING,5.7
201410,924,INGI,ING4220,PROCESOS QUIMICOS,6.1
201410,924,INGI,ING5120,SIMULACION,5.3
201410,924,INGI,ING5210,TERMOTECNIA,4.6
201410,924,INGI,ING5530,FINANZAS,4.3
201410,924,INGI,ING5540,GESTION DE OPERACIONES,4.2
201410,428,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.1
201410,428,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,5.0
201410,428,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.8
201410,428,INGO,IOC5110,GEOMECANICA AVANZADA,3.4
201410,309,INGO,ING4110,CALCULO NUMERICO,1.7
201410,309,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,2.0
201410,309,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.4
201410,309,INGO,IOC4220,HIDROLOGIA,2.9
201410,309,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.5
201410,309,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.1
201410,496,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,3.2
201410,496,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.3
201410,496,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.0
201410,496,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.4
201410,589,INGE,ICE0660,APRENDIZAJE DE MAQUINAS,6.0
201410,589,INGE,ICE3220,CONTROL AUTOMATICO,5.2
201410,589,INGE,ICE5120,OPTICA,4.9
201410,589,INGE,ICE5130,COMUNICACIONES MODERNAS,5.2
201410,589,INGE,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.0
201410,1132,INGI,ING2111,ECUACIONES DIFERENCIALES ORDIN,4.5
201410,1132,INGI,ING2121,MECANICA RACIONAL I,4.3
201410,1132,INGI,ING2131,ELECTROMAGNETISMO,4.9
201410,1132,INGI,ING2210,QUIMICA GENERAL,5.0
201410,583,INGO,ING4110,CALCULO NUMERICO,4.1
201410,583,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.7
201410,583,INGO,IOC4220,HIDROLOGIA,4.4
201410,583,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.2
201410,583,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,6.1
201410,800,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.5
201410,800,INGI,ING3520,ESTADISTICA APLICADA,4.2
201410,800,INGI,ING4310,SISTEMAS DIGITALES,4.6
201410,800,INGI,ING5530,FINANZAS,3.3
201410,800,INGI,IOC3150,MATEMATICAS APLICADAS,4.1
201410,800,INGI,IOC3320,MECANICA DE MATERIALES,3.2
201410,835,INGE,ICE0100,MOTORES ELECTRICOS IND.,6.1
201410,835,INGE,ICE3220,CONTROL AUTOMATICO,5.7
201410,835,INGE,ICE4210,PROCESAMIENTO DIGITAL DE SEÃ‘AL,5.0
201410,835,INGE,ICE5130,COMUNICACIONES MODERNAS,5.5
201410,140,INGI,ING5120,SIMULACION,6.4
201410,140,INGI,ING5210,TERMOTECNIA,5.4
201410,140,INGI,ING5530,FINANZAS,4.7
201410,140,INGI,ING6530,MARKETING,5.8
201410,701,INGE,ICE3220,CONTROL AUTOMATICO,5.3
201410,701,INGE,ICE4110,SISTEMAS ANALOGOS,5.0
201410,701,INGE,ICE4210,PROCESAMIENTO DIGITAL DE SEÃ‘AL,4.3
201410,701,INGE,ING4110,CALCULO NUMERICO,4.2
201410,587,INGI,ING5110,PROCESOS DE MANUFACTURA,4.6
201410,587,INGI,ING6110,GESTION ESTRATEGICA,5.2
201410,587,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,6.0
201410,587,INGI,ING6570,SEMINARIO DE TITULACION,4.1
201410,161,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.7
201410,161,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,4.2
201410,161,INGO,IOC5110,GEOMECANICA AVANZADA,4.1
201410,161,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,4.9
201410,161,INGO,IOC6540,INGENIERIA DE TRANSITO,5.4
201410,616,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.9
201410,616,INGI,ING3220,TERMODINAMICA,4.5
201410,616,INGI,ING4310,SISTEMAS DIGITALES,4.5
201410,616,INGI,ING5530,FINANZAS,2.6
201410,197,INGO,ING3220,TERMODINAMICA,4.8
201410,197,INGO,ING3510,INTRODUCCION A LA OPTIMIZACION,4.9
201410,197,INGO,ING5510,MICROECONOMIA,4.5
201410,197,INGO,IOC3320,MECANICA DE MATERIALES,4.4
201410,197,INGO,IOC4230,TOPOGRAFIA,4.2
201410,665,INGI,ING4110,CALCULO NUMERICO,4.2
201410,665,INGI,ING5120,SIMULACION,6.2
201410,665,INGI,ING5210,TERMOTECNIA,4.0
201410,665,INGI,ING5540,GESTION DE OPERACIONES,4.7
201410,665,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,5.0
201410,381,INGE,ING2160,TEORIA DE PROBABILIDADES,2.6
201410,381,INGE,ING3220,TERMODINAMICA,3.1
201410,381,INGE,ING3510,INTRODUCCION A LA OPTIMIZACION,1.8
201410,844,INGI,ING5120,SIMULACION,5.0
201410,844,INGI,ING6110,GESTION ESTRATEGICA,5.2
201410,844,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,6.1
201410,142,INGO,ING3120,MECANICA DE FLUIDOS,4.4
201410,142,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.1
201410,142,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.8
201410,142,INGO,IOC4310,ANALISIS ESTRUCTURAL,5.0
201410,142,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,4.9
201410,350,INGI,ICE3210,ANALISIS DE CIRCUITOS,5.1
201410,350,INGI,ING3120,MECANICA DE FLUIDOS,4.9
201410,350,INGI,ING4530,MODELOS ESTOCASTICOS,4.6
201410,350,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,6.1
201410,774,INGI,ICE3120,SEÃ‘ALES Y SISTEMAS,1.1
201410,774,INGI,ICE4230,CONVERSION DE ENERGIA,4.9
201410,774,INGI,ING1610,ANTROPOLOGIA FILOSOFICA,5.8
201410,774,INGI,ING3220,TERMODINAMICA,5.0
201410,774,INGI,ING4110,CALCULO NUMERICO,3.4
201410,768,INGI,ICE4230,CONVERSION DE ENERGIA,3.4
201410,768,INGI,ING5120,SIMULACION,5.8
201410,768,INGI,ING5210,TERMOTECNIA,4.3
201410,768,INGI,ING6530,MARKETING,5.1
201410,879,INGI,ING4310,SISTEMAS DIGITALES,6.4
201410,879,INGI,ING4520,PROGRAMACION MATEMATICA,4.4
201410,879,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.1
201410,879,INGI,ING6530,MARKETING,5.7
201410,591,INGO,ING2160,TEORIA DE PROBABILIDADES,3.6
201410,591,INGO,ING3510,INTRODUCCION A LA OPTIMIZACION,4.1
201410,591,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,3.6
201410,591,INGO,IOC4110,MECANICA DE FLUIDOS APLICADA,4.3
201410,872,INGE,ICE3220,CONTROL AUTOMATICO,4.6
201410,872,INGE,ICE4210,PROCESAMIENTO DIGITAL DE SEÃ‘AL,4.0
201410,872,INGE,ICE4220,DISEÃ‘O ANALOGO,5.9
201410,872,INGE,ICE5130,COMUNICACIONES MODERNAS,4.9
201410,872,INGE,ING4110,CALCULO NUMERICO,4.0
201410,536,INGI,ING3520,ESTADISTICA APLICADA,4.5
201410,536,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,536,INGI,ING5210,TERMOTECNIA,4.4
201410,536,INGI,ING5510,MICROECONOMIA,4.1
201410,536,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.1
201410,558,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.8
201410,558,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,4.9
201410,558,INGO,IOC5110,GEOMECANICA AVANZADA,5.1
201410,558,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,5.3
201410,558,INGO,IOC6540,INGENIERIA DE TRANSITO,6.4
201410,163,INGI,ING5110,PROCESOS DE MANUFACTURA,4.0
201410,163,INGI,ING5120,SIMULACION,5.4
201410,163,INGI,ING6530,MARKETING,5.9
201410,163,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,5.1
201410,315,INGI,ING3520,ESTADISTICA APLICADA,5.2
201410,315,INGI,ING4110,CALCULO NUMERICO,4.0
201410,315,INGI,ING5210,TERMOTECNIA,4.0
201410,315,INGI,IOC3320,MECANICA DE MATERIALES,4.6
201410,315,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.1
201410,432,INGI,ING4110,CALCULO NUMERICO,4.3
201410,432,INGI,ING4220,PROCESOS QUIMICOS,5.9
201410,432,INGI,ING5120,SIMULACION,6.4
201410,432,INGI,ING5540,GESTION DE OPERACIONES,5.1
201410,432,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.6
201410,727,INGC,ICE3110,DISEÃ‘O DIGITAL,5.5
201410,727,INGC,ING3220,TERMODINAMICA,4.4
201410,727,INGC,ING5510,MICROECONOMIA,5.0
201410,727,INGC,IOC3150,MATEMATICAS APLICADAS,4.7
201410,562,INGI,ING3220,TERMODINAMICA,4.8
201410,562,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.3
201410,562,INGI,IOC3320,MECANICA DE MATERIALES,4.2
201410,562,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,5.0
201410,797,INGI,ING1610,ANTROPOLOGIA FILOSOFICA,4.1
201410,797,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,797,INGI,ING4530,MODELOS ESTOCASTICOS,4.0
201410,797,INGI,ING5210,TERMOTECNIA,4.0
201410,797,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.0
201410,797,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.1
201410,700,INGI,ING3230,OPERACIONES UNITARIAS,5.8
201410,700,INGI,ING6520,EVALUACION DE PROYECTOS,6.5
201410,700,INGI,ING6530,MARKETING,6.4
201410,700,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,6.4
201410,750,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,5.2
201410,750,INGO,ING3220,TERMODINAMICA,4.1
201410,750,INGO,ING5411,CRITICAL THOUGHT,5.9
201410,750,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,3.6
201410,750,INGO,IOC3320,MECANICA DE MATERIALES,4.0
201410,750,INGO,IOC4110,MECANICA DE FLUIDOS APLICADA,4.2
201410,281,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,4.2
201410,281,INGO,ING2111,ECUACIONES DIFERENCIALES ORDIN,4.7
201410,281,INGO,ING3510,INTRODUCCION A LA OPTIMIZACION,4.0
201410,281,INGO,ING5510,MICROECONOMIA,4.3
201410,492,INGI,ING4110,CALCULO NUMERICO,5.3
201410,492,INGI,ING5120,SIMULACION,6.9
201410,492,INGI,ING5210,TERMOTECNIA,5.5
201410,492,INGI,ING5540,GESTION DE OPERACIONES,5.0
201410,492,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,5.4
201410,506,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.2
201410,506,INGI,ING3120,MECANICA DE FLUIDOS,4.1
201410,506,INGI,ING3220,TERMODINAMICA,4.3
201410,506,INGI,ING4130,BASES DE DATOS APLICADAS,4.3
201410,506,INGI,IOC3320,MECANICA DE MATERIALES,4.0
201410,635,INGI,ICE3210,ANALISIS DE CIRCUITOS,2.4
201410,635,INGI,ING3120,MECANICA DE FLUIDOS,4.2
201410,635,INGI,ING3220,TERMODINAMICA,4.0
201410,635,INGI,ING3520,ESTADISTICA APLICADA,4.7
201410,635,INGI,ING4130,BASES DE DATOS APLICADAS,4.6
201410,462,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,6.0
201410,462,INGO,ING4110,CALCULO NUMERICO,5.4
201410,462,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.7
201410,462,INGO,IOC4220,HIDROLOGIA,5.0
201410,462,INGO,IOC4310,ANALISIS ESTRUCTURAL,5.0
201410,462,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.7
201410,553,INGI,ING2160,TEORIA DE PROBABILIDADES,4.4
201410,553,INGI,ING3220,TERMODINAMICA,5.1
201410,553,INGI,ING5510,MICROECONOMIA,4.9
201410,553,INGI,IOC3150,MATEMATICAS APLICADAS,4.5
201410,854,INGO,ING3120,MECANICA DE FLUIDOS,4.0
201410,854,INGO,ING5530,FINANZAS,3.3
201410,854,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,3.8
201410,854,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.0
201410,854,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.3
201410,555,INGC,ICC5160,CALIDAD Y VERIFICACION DE SOF,6.4
201410,555,INGC,ICC5170,INTERACCION HUMANO COMPUTADOR,5.8
201410,555,INGC,ING3220,TERMODINAMICA,4.9
201410,555,INGC,ING4110,CALCULO NUMERICO,4.0
201410,555,INGC,ING5530,FINANZAS,4.0
201410,859,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,4.0
201410,859,INGO,ING4110,CALCULO NUMERICO,4.8
201410,859,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.3
201410,859,INGO,IOC4220,HIDROLOGIA,4.9
201410,859,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.0
201410,859,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.3
201410,841,INGI,ING3220,TERMODINAMICA,5.6
201410,841,INGI,ING3510,INTRODUCCION A LA OPTIMIZACION,4.9
201410,841,INGI,ING5510,MICROECONOMIA,4.7
201410,841,INGI,IOC3150,MATEMATICAS APLICADAS,4.8
201410,1527,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,5.9
201410,1527,INGO,ING2160,TEORIA DE PROBABILIDADES,4.1
201410,1527,INGO,ING3120,MECANICA DE FLUIDOS,5.3
201410,1527,INGO,ING3220,TERMODINAMICA,5.1
201410,766,INGO,ING5530,FINANZAS,5.6
201410,766,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,5.1
201410,766,INGO,IOC5110,GEOMECANICA AVANZADA,4.8
201410,766,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,5.1
201410,766,INGO,IOC6540,INGENIERIA DE TRANSITO,5.2
201410,748,INGI,ING4110,CALCULO NUMERICO,4.2
201410,748,INGI,ING4520,PROGRAMACION MATEMATICA,4.9
201410,748,INGI,ING4530,MODELOS ESTOCASTICOS,4.8
201410,748,INGI,ING5240,ORGANIZACION INDUSTRIAL,5.8
201410,748,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.1
201410,202,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.7
201410,202,INGI,ING3220,TERMODINAMICA,4.9
201410,202,INGI,ING4110,CALCULO NUMERICO,4.4
201410,202,INGI,ING4520,PROGRAMACION MATEMATICA,4.7
201410,202,INGI,ING5530,FINANZAS,4.4
201410,756,INGO,ING4110,CALCULO NUMERICO,4.1
201410,756,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,3.7
201410,756,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,4.5
201410,756,INGO,IOC4220,HIDROLOGIA,4.0
201410,756,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.4
201410,756,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.5
201410,260,INGI,ING3120,MECANICA DE FLUIDOS,4.1
201410,260,INGI,ING4530,MODELOS ESTOCASTICOS,4.0
201410,260,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.0
201410,260,INGI,ING6510,MACROECONOMIA,4.3
201410,260,INGI,IOC3320,MECANICA DE MATERIALES,2.7
201410,222,INGE,ICE3110,DISEÃ‘O DIGITAL,5.4
201410,222,INGE,ICE3210,ANALISIS DE CIRCUITOS,4.5
201410,222,INGE,ING3120,MECANICA DE FLUIDOS,4.9
201410,222,INGE,ING3520,ESTADISTICA APLICADA,5.0
201410,222,INGE,ING4520,PROGRAMACION MATEMATICA,3.5
201410,265,INGO,ING5411,CRITICAL THOUGHT,6.3
201410,265,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,3.7
201410,265,INGO,IOC4220,HIDROLOGIA,4.3
201410,265,INGO,IOC4310,ANALISIS ESTRUCTURAL,3.9
201410,265,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,5.8
201410,232,INGC,ICC5160,CALIDAD Y VERIFICACION DE SOF,6.4
201410,232,INGC,ICC5170,INTERACCION HUMANO COMPUTADOR,5.3
201410,232,INGC,ING3220,TERMODINAMICA,4.2
201410,232,INGC,ING3520,ESTADISTICA APLICADA,5.0
201410,232,INGC,ING4110,CALCULO NUMERICO,4.2
201410,863,INGI,ING4310,SISTEMAS DIGITALES,6.2
201410,863,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,863,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.7
201410,863,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,3.6
201410,863,INGI,ING6530,MARKETING,6.2
201410,376,INGI,ING4110,CALCULO NUMERICO,4.2
201410,376,INGI,ING4220,PROCESOS QUIMICOS,5.2
201410,376,INGI,ING5120,SIMULACION,6.0
201410,376,INGI,ING5210,TERMOTECNIA,5.5
201410,376,INGI,ING5530,FINANZAS,4.0
201410,376,INGI,ING5540,GESTION DE OPERACIONES,4.5
201410,893,INGO,ING2160,TEORIA DE PROBABILIDADES,4.1
201410,893,INGO,ING3220,TERMODINAMICA,4.4
201410,893,INGO,ING5530,FINANZAS,4.1
201410,893,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,3.2
201410,893,INGO,IOC6120,PROYECTO CIVIL,5.2
201410,641,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.4
201410,641,INGI,ING3120,MECANICA DE FLUIDOS,2.4
201410,641,INGI,ING3220,TERMODINAMICA,4.1
201410,641,INGI,ING4310,SISTEMAS DIGITALES,5.7
201410,641,INGI,ING5530,FINANZAS,2.3
201410,737,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,5.1
201410,737,INGO,IOC4220,HIDROLOGIA,4.2
201410,737,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.5
201410,737,INGO,IOC6540,INGENIERIA DE TRANSITO,4.3
201410,742,INGI,ING5120,SIMULACION,5.8
201410,742,INGI,ING5210,TERMOTECNIA,4.0
201410,742,INGI,ING6530,MARKETING,4.6
201410,742,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,3.9
201410,871,INGI,ICE4230,CONVERSION DE ENERGIA,3.0
201410,871,INGI,ING4220,PROCESOS QUIMICOS,5.4
201410,871,INGI,ING5120,SIMULACION,5.6
201410,871,INGI,ING5210,TERMOTECNIA,4.7
201410,871,INGI,ING5540,GESTION DE OPERACIONES,4.6
201410,500,INGI,ING3120,MECANICA DE FLUIDOS,4.5
201410,500,INGI,ING4530,MODELOS ESTOCASTICOS,4.5
201410,500,INGI,ING6510,MACROECONOMIA,4.9
201410,500,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,5.8
201410,688,INGI,ING2121,MECANICA RACIONAL I,4.0
201410,688,INGI,ING3510,INTRODUCCION A LA OPTIMIZACION,4.0
201410,688,INGI,ING3520,ESTADISTICA APLICADA,4.0
201410,688,INGI,ING4130,BASES DE DATOS APLICADAS,2.8
201410,688,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.7
201410,326,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,4.2
201410,326,INGO,ING5510,MICROECONOMIA,5.4
201410,326,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.6
201410,326,INGO,IOC4310,ANALISIS ESTRUCTURAL,5.0
201410,326,INGO,IOC5110,GEOMECANICA AVANZADA,4.0
201410,860,INGO,ING1610,ANTROPOLOGIA FILOSOFICA,4.3
201410,860,INGO,ING2160,TEORIA DE PROBABILIDADES,5.0
201410,860,INGO,ING4110,CALCULO NUMERICO,4.6
201410,860,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,5.1
201410,860,INGO,IOC4220,HIDROLOGIA,4.4
201410,831,INGE,ICE3110,DISEÃ‘O DIGITAL,5.7
201410,831,INGE,ICE3120,SEÃ‘ALES Y SISTEMAS,4.8
201410,831,INGE,ICE3210,ANALISIS DE CIRCUITOS,4.2
201410,831,INGE,ING3120,MECANICA DE FLUIDOS,4.1
201410,1470,INGI,ING1111,ALGEBRA,5.0
201410,1470,INGI,ING1150,CALCULO I,4.0
201410,1470,INGI,ING1310,INTRODUCCION A LA COMPUTACION,4.4
201410,1470,INGI,ING1610,ANTROPOLOGIA FILOSOFICA,5.5
201410,655,INGI,ING2131,ELECTROMAGNETISMO,3.5
201410,655,INGI,ING2160,TEORIA DE PROBABILIDADES,4.3
201410,655,INGI,ING4130,BASES DE DATOS APLICADAS,2.4
201410,655,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.9
201410,656,INGI,ING2121,MECANICA RACIONAL I,4.1
201410,656,INGI,ING2131,ELECTROMAGNETISMO,4.1
201410,656,INGI,ING2160,TEORIA DE PROBABILIDADES,4.3
201410,656,INGI,ING4560,MICROECONOMIA,4.3
201410,656,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.9
201410,1150,INGI,ING3510,INTRODUCCION A LA OPTIMIZACION,4.6
201410,1150,INGI,ING4130,BASES DE DATOS APLICADAS,3.8
201410,1150,INGI,IOC3150,MATEMATICAS APLICADAS,3.6
201410,1150,INGI,IOC3320,MECANICA DE MATERIALES,2.2
201410,385,INGI,ING5120,SIMULACION,6.3
201410,385,INGI,ING6110,GESTION ESTRATEGICA,5.5
201410,385,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,6.0
201410,752,INGC,ICC4140,INTROD. A LA INGENIERIA DE S,3.4
201410,752,INGC,ICC4150,TEORIA DE AUTOMATAS Y LENG,2.6
201410,752,INGC,ICE3210,ANALISIS DE CIRCUITOS,2.5
201410,752,INGC,ING5510,MICROECONOMIA,4.4
201410,613,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,6.2
201410,613,INGO,IOC3340,MECANICA DE MATERIALES AVANZAD,5.1
201410,613,INGO,IOC5110,GEOMECANICA AVANZADA,4.3
201410,613,INGO,IOC5330,DINAMICA DE ESTRUCTURAS,4.0
201410,613,INGO,IOC6540,INGENIERIA DE TRANSITO,5.7
201410,901,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.3
201410,901,INGI,ING3120,MECANICA DE FLUIDOS,4.6
201410,901,INGI,ING3220,TERMODINAMICA,3.6
201410,901,INGI,ING4130,BASES DE DATOS APLICADAS,4.1
201410,164,INGI,ING4110,CALCULO NUMERICO,4.0
201410,164,INGI,ING4530,MODELOS ESTOCASTICOS,4.0
201410,164,INGI,ING4560,MICROECONOMIA,4.6
201410,164,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,5.7
201410,383,INGI,ICE4230,CONVERSION DE ENERGIA,4.9
201410,383,INGI,ING4220,PROCESOS QUIMICOS,4.9
201410,383,INGI,ING5120,SIMULACION,6.1
201410,383,INGI,ING5540,GESTION DE OPERACIONES,4.5
201410,383,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.5
201410,898,INGI,ICE3210,ANALISIS DE CIRCUITOS,3.5
201410,898,INGI,ING3120,MECANICA DE FLUIDOS,4.1
201410,898,INGI,ING3520,ESTADISTICA APLICADA,5.4
201410,898,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,898,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.3
201410,453,INGC,ICC5160,CALIDAD Y VERIFICACION DE SOF,5.6
201410,453,INGC,ICC5170,INTERACCION HUMANO COMPUTADOR,5.8
201410,453,INGC,ING2131,ELECTROMAGNETISMO,4.5
201410,453,INGC,ING5510,MICROECONOMIA,5.0
201410,1613,INGC,ING1111,ALGEBRA,4.8
201410,1613,INGC,ING1120,FISICA GENERAL I,5.4
201410,1613,INGC,ING1131,GEOMETRIA ANALITICA E INTRODUC,3.0
201410,1613,INGC,ING1510,INTRODUCCION A LA INGENIERIA,5.7
201410,1581,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.8
201410,1581,INGI,ING2152,MECANICA RACIONAL II,4.2
201410,1581,INGI,ING3520,ESTADISTICA APLICADA,5.0
201410,439,INGI,ING4110,CALCULO NUMERICO,4.0
201410,439,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201410,439,INGI,ING4530,MODELOS ESTOCASTICOS,4.0
201410,439,INGI,ING5210,TERMOTECNIA,6.0
201410,439,INGI,ING5411,CRITICAL THOUGHT,6.1
201410,439,INGI,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,5.1
201410,439,INGI,IOC4110,MECANICA DE FLUIDOS APLICADA,4.3
201410,226,INGI,ING5120,SIMULACION,6.8
201410,226,INGI,ING5210,TERMOTECNIA,6.4
201410,226,INGI,ING6110,GESTION ESTRATEGICA,5.4
201410,226,INGI,ING6530,MARKETING,5.9
201410,458,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.6
201410,458,INGI,ING3230,OPERACIONES UNITARIAS,4.6
201410,458,INGI,ING4530,MODELOS ESTOCASTICOS,5.0
201410,458,INGI,ING5530,FINANZAS,4.2
201410,458,INGI,ING6530,MARKETING,4.8
201410,458,INGI,ING6560,DISEÃ‘O ORGANIZACIONAL Y REC. H,4.8
201410,820,INGO,ING4110,CALCULO NUMERICO,4.0
201410,820,INGO,ING5520,CONTABILIDAD GRAL. Y DE COSTOS,4.1
201410,820,INGO,IOC4210,INTRODUCCION A LA GEOMECANICA,3.8
201410,820,INGO,IOC4310,ANALISIS ESTRUCTURAL,4.1
201410,820,INGO,IOC4320,PROC. Y TECNICAS DE CONSTRUCCI,4.5
201410,494,INGI,ING4110,CALCULO NUMERICO,4.9
201410,494,INGI,ING5120,SIMULACION,6.5
201410,494,INGI,ING5210,TERMOTECNIA,6.1
201410,169,INGC,ING2111,ECUACIONES DIFERENCIALES ORDIN,3.8
201410,169,INGC,ING3220,TERMODINAMICA,3.6
201410,169,INGC,ING3510,INTRODUCCION A LA OPTIMIZACION,4.2
201410,596,INGO,ING2160,TEORIA DE PROBABILIDADES,4.8
